movie_id,user_id,rating_val
the-matrix-reloaded,toprax,9
man-of-steel,toprax,6
fast-furious-6,popculturetho,8
alien,popculturetho,10
cape-fear-1991,popculturetho,8
escape-from-new-york,popculturetho,10
avengers-age-of-ultron,popculturetho,6
close-encounters-of-the-third-kind,popculturetho,10
rear-window,popculturetho,8
atomic-blonde,popculturetho,8
aliens,popculturetho,10
easy-a,popculturetho,8
the-incredible-hulk,popculturetho,6
us-2019,popculturetho,6
rocketman-2019,popculturetho,8
wonder-woman-2017,popculturetho,8
the-descent,popculturetho,10
batman-1989,popculturetho,10
sausage-party,popculturetho,6
poltergeist,popculturetho,10
the-conjuring-2,popculturetho,4
dazed-and-confused,popculturetho,8
mean-girls,popculturetho,8
godzilla-vs-kong,popculturetho,4
rosemarys-baby,popculturetho,10
kong-skull-island,popculturetho,8
la-la-land,popculturetho,10
ant-man,popculturetho,6
casino,popculturetho,8
in-the-mouth-of-madness,popculturetho,6
murder-on-the-orient-express-2017,popculturetho,4
fast-furious-presents-hobbs-shaw,popculturetho,8
furious-7,popculturetho,8
et-the-extra-terrestrial,popculturetho,10
alien-resurrection,popculturetho,8
but-im-a-cheerleader,popculturetho,8
carrie-1976,popculturetho,10
apocalypse-now,popculturetho,10
friday-the-13th,popculturetho,6
misery,popculturetho,8
an-american-werewolf-in-london,popculturetho,8
a-quiet-place-2018,popculturetho,8
vice-2018,popculturetho,8
a-star-is-born-2018,popculturetho,6
girl-interrupted,popculturetho,8
love-simon,popculturetho,6
zoolander,popculturetho,6
coco-2017,popculturetho,8
beetlejuice,popculturetho,8
the-father-2020,popculturetho,8
2-fast-2-furious,popculturetho,4
the-evil-dead,popculturetho,8
army-of-darkness,popculturetho,8
it-chapter-two,popculturetho,6
iron-man-3,popculturetho,6
get-out-2017,popculturetho,10
vertigo,popculturetho,6
22-jump-street,popculturetho,8
fast-five,popculturetho,8
edward-scissorhands,popculturetho,10
thor-the-dark-world,popculturetho,6
the-karate-kid,popculturetho,8
avengers-endgame,popculturetho,8
hustlers-2019,popculturetho,6
halloween-1978,popculturetho,8
blade-runner,popculturetho,10
the-worlds-end,popculturetho,8
the-cabin-in-the-woods,popculturetho,8
ghostbusters-2016,popculturetho,8
childs-play,popculturetho,8
guardians-of-the-galaxy,popculturetho,6
psycho,popculturetho,10
arrival-2016,popculturetho,6
20th-century-women,popculturetho,8
jurassic-world-fallen-kingdom,popculturetho,4
the-fast-and-the-furious-2001,popculturetho,6
signs,popculturetho,8
batman-returns,popculturetho,8
call-me-by-your-name,popculturetho,10
evil-dead-ii,popculturetho,8
the-babysitter-2017,popculturetho,6
halloween-iii-season-of-the-witch,popculturetho,6
i-know-what-you-did-last-summer,popculturetho,8
the-shining,popculturetho,10
it-comes-at-night,popculturetho,6
halloween-2018,popculturetho,4
shutter-island,popculturetho,10
lady-bird,popculturetho,8
the-thing,popculturetho,8
jurassic-park,popculturetho,8
the-witch-2015,popculturetho,8
suspiria,popculturetho,8
little-shop-of-horrors,popculturetho,10
eighth-grade,popculturetho,8
my-neighbor-totoro,popculturetho,6
game-night,popculturetho,8
scream-2,popculturetho,8
annihilation,popculturetho,10
captain-marvel,popculturetho,6
forgetting-sarah-marshall,popculturetho,8
captain-america-the-first-avenger,popculturetho,6
neighbors-2014,popculturetho,8
basic-instinct,popculturetho,8
godzilla-2014,popculturetho,8
trick-r-treat,popculturetho,8
a-nightmare-on-elm-street-3-dream-warriors,popculturetho,8
beauty-and-the-beast-2017,popculturetho,4
leon-the-professional,popculturetho,8
doctor-sleep,popculturetho,6
the-craft,popculturetho,6
scream-3,popculturetho,4
la-confidential,popculturetho,4
home-alone,popculturetho,8
avengers-infinity-war,popculturetho,6
pinocchio,popculturetho,10
elf,popculturetho,6
doctor-strange-2016,popculturetho,8
happy-death-day,popculturetho,8
the-invisible-man-2020,popculturetho,8
speed,popculturetho,8
borat-cultural-learnings-of-america-for-make-benefit-glorious-nation-of-kazakhstan,popculturetho,8
a-nightmare-on-elm-street-part-2-freddys-revenge,popculturetho,6
the-edge-of-seventeen,popculturetho,8
candyman,popculturetho,8
friday-the-13th-part-2,popculturetho,8
finding-dory,popculturetho,6
chernobyl,popculturetho,10
palm-springs-2020,popculturetho,8
bridesmaids,popculturetho,10
spider-man-homecoming,popculturetho,8
the-fate-of-the-furious,popculturetho,6
venom-2018,popculturetho,6
re-animator,popculturetho,8
to-all-the-boys-ive-loved-before,popculturetho,6
ant-man-and-the-wasp,popculturetho,6
mamma-mia,popculturetho,6
upgrade,popculturetho,8
jumanji-welcome-to-the-jungle,popculturetho,4
gremlins,popculturetho,8
twelve-monkeys,popculturetho,8
first-man,popculturetho,6
the-fast-and-the-furious-tokyo-drift,popculturetho,6
zombieland-double-tap,popculturetho,8
spider-man-far-from-home,popculturetho,6
black-panther,popculturetho,8
iron-man-2,popculturetho,6
justice-league,popculturetho,4
the-fog,popculturetho,8
videodrome,popculturetho,10
twister,popculturetho,8
midsommar,popculturetho,10
hocus-pocus,popculturetho,8
blade-runner-2049,popculturetho,4
what-we-do-in-the-shadows,popculturetho,10
nobody-2021,popculturetho,8
alien-covenant,popculturetho,6
creed,popculturetho,8
knives-out-2019,popculturetho,8
true-romance,popculturetho,8
pitch-perfect,popculturetho,8
joker-2019,popculturetho,10
black-swan,popculturetho,10
mamma-mia-here-we-go-again,popculturetho,4
deadpool-2,popculturetho,8
the-lego-movie-2-the-second-part,popculturetho,4
halloween-ii-1981,popculturetho,6
hellraiser,popculturetho,8
the-avengers-2012,popculturetho,8
rocky,popculturetho,10
superbad,popculturetho,10
the-meg,popculturetho,6
total-recall,popculturetho,8
birds-of-prey-and-the-fantabulous-emancipation-of-one-harley-quinn,popculturetho,8
it-2017,popculturetho,8
suspiria-2018,popculturetho,8
ghostbusters,popculturetho,10
miss-peregrines-home-for-peculiar-children,popculturetho,4
the-nun-2018,popculturetho,6
my-cousin-vinny,popculturetho,8
mother-2017,popculturetho,8
wonder-woman-1984,popculturetho,8
a-nightmare-on-elm-street,popculturetho,8
hush-2016,popculturetho,6
the-shape-of-water,popculturetho,8
alien-3,popculturetho,8
fast-furious,popculturetho,4
star-trek,popculturetho,8
10-cloverfield-lane,popculturetho,8
borat-subsequent-moviefilm,popculturetho,8
crazy-stupid-love,popculturetho,6
the-lost-boys,popculturetho,8
star-wars-the-last-jedi,popculturetho,8
some-like-it-hot,popculturetho,8
captain-america-civil-war,popculturetho,4
die-hard,popculturetho,8
heathers,popculturetho,10
godzilla-king-of-the-monsters-2019,popculturetho,6
the-nightmare-before-christmas,popculturetho,10
happy-death-day-2u,popculturetho,6
the-exorcist,popculturetho,10
oceans-eight,popculturetho,6
one-flew-over-the-cuckoos-nest,popculturetho,10
booksmart,popculturetho,10
the-game,popculturetho,8
the-little-mermaid,popculturetho,10
freaky,popculturetho,6
blow-out,popculturetho,6
jumanji-the-next-level,popculturetho,8
the-disaster-artist,popculturetho,6
step-brothers,popculturetho,6
creed-ii,popculturetho,8
thor,popculturetho,6
iron-man-2008,popculturetho,8
pitch-perfect-2,popculturetho,8
the-texas-chain-saw-massacre,popculturetho,10
prometheus,popculturetho,8
once-upon-a-time-in-hollywood,popculturetho,6
the-mummy-1999,popculturetho,8
the-big-sick,popculturetho,8
captain-america-the-winter-soldier,popculturetho,6
pineapple-express,popculturetho,8
death-becomes-her,popculturetho,8
the-addams-family,popculturetho,6
guardians-of-the-galaxy-vol-2,popculturetho,6
cinema-paradiso,popculturetho,10
black-christmas,popculturetho,8
the-omen,popculturetho,8
ralph-breaks-the-internet,popculturetho,4
i-tonya,popculturetho,8
ma-2019,popculturetho,6
the-40-year-old-virgin,popculturetho,10
airplane,popculturetho,10
thor-ragnarok,popculturetho,8
ready-player-one,popculturetho,4
spider-man-into-the-spider-verse,popculturetho,8
nomadland,popculturetho,8
saint-maud,popculturetho,8
napoleon-dynamite,popculturetho,8
scream-4,popculturetho,8
jaws,popculturetho,10
ready-or-not-2019,popculturetho,8
hereditary,popculturetho,10
scream,popculturetho,8
21-jump-street,popculturetho,8
face-off,popculturetho,8
the-wizard-of-oz-1939,popculturetho,10
home-alone-2-lost-in-new-york,popculturetho,8
the-red-shoes,popculturetho,10
mandy-2018,popculturetho,8
three-billboards-outside-ebbing-missouri,popculturetho,6
star-wars-episode-iii-revenge-of-the-sith,adamab,4
justice-league,adamab,2
x-men-apocalypse,adamab,2
fight-club,adamab,9
the-favourite,adamab,8
men-2022,adamab,7
nope,adamab,7
the-girl-with-the-dragon-tattoo-2011,adamab,7
her,adamab,6
spider-man,adamab,9
blackberry-2023,adamab,7
terminator-2-judgment-day,adamab,9
king-richard,adamab,6
spider-man-across-the-spider-verse,adamab,9
missing-2023,adamab,6
whiplash-2014,adamab,9
jurassic-world-fallen-kingdom,adamab,4
jurassic-park,adamab,9
scary-movie-2000,adamab,3
kick-ass,adamab,8
mission-impossible-fallout,adamab,9
being-john-malkovich,adamab,8
stop-making-sense,adamab,10
1917,adamab,6
21-jump-street,adamab,7
fast-furious-6,adamab,5
finding-nemo,adamab,8
superbad,adamab,8
star-wars-episode-i-the-phantom-menace,adamab,2
no-hard-feelings-2023,adamab,6
top-gun,adamab,7
the-hateful-eight,adamab,8
thor-ragnarok,adamab,7
m3gan,adamab,6
the-hangover,adamab,6
the-dark-knight-rises,adamab,6
mission-impossible,adamab,8
kill-bill-vol-1,adamab,8
marcel-the-shell-with-shoes-on-2021,adamab,8
harry-potter-and-the-half-blood-prince,adamab,6
saving-private-ryan,adamab,8
inside-out-2015,adamab,8
the-big-lebowski,adamab,10
avengers-age-of-ultron,adamab,4
zombieland,adamab,7
harry-potter-and-the-deathly-hallows-part-1,adamab,6
a-clockwork-orange,adamab,10
a-quiet-place-2018,adamab,8
drive-my-car,adamab,9
ford-v-ferrari,adamab,7
the-lost-world-jurassic-park,adamab,5
the-incredibles,adamab,8
doctor-strange-2016,adamab,4
jojo-rabbit,adamab,4
rogue-one-a-star-wars-story,adamab,6
the-social-network,adamab,10
tar-2022,adamab,9
oppenheimer-2023,adamab,9
rushmore,adamab,10
spider-man-2,adamab,10
breathless,adamab,10
10-things-i-hate-about-you,adamab,8
the-lion-king,adamab,8
i-tonya,adamab,7
lost-in-translation,adamab,9
avatar-the-way-of-water,adamab,7
the-good-the-bad-and-the-ugly,adamab,10
basic-instinct,adamab,8
little-miss-sunshine,adamab,6
batman-forever,adamab,3
a-nightmare-on-elm-street-3-dream-warriors,adamab,9
the-fast-and-the-furious-2001,adamab,4
10-cloverfield-lane,adamab,7
air-2023,adamab,7
the-witch-2015,adamab,9
the-shape-of-water,adamab,6
2-fast-2-furious,adamab,2
when-harry-met-sally,adamab,10
oldboy,adamab,9
the-conjuring,adamab,7
jurassic-world,adamab,2
aftersun,adamab,9
crazy-rich-asians,adamab,6
the-graduate,adamab,10
the-matrix-resurrections,adamab,5
john-wick-chapter-2,adamab,8
blow-out,adamab,8
my-cousin-vinny,adamab,8
the-incredible-hulk,adamab,2
texas-chainsaw-massacre,adamab,4
a-nightmare-on-elm-street-part-2-freddys-revenge,adamab,4
logan-2017,adamab,8
fantastic-mr-fox,adamab,8
dont-worry-darling,adamab,5
the-trial-of-the-chicago-7,adamab,5
silver-linings-playbook,adamab,7
cars-3,adamab,4
casablanca,adamab,10
the-lion-king-2019,adamab,4
free-guy,adamab,5
dungeons-dragons-honor-among-thieves,adamab,6
knives-out-2019,adamab,8
creed-iii,adamab,7
lady-bird,adamab,8
harry-potter-and-the-goblet-of-fire,adamab,6
star-wars,adamab,8
fast-five,adamab,6
zootopia,adamab,6
the-hobbit-the-desolation-of-smaug,adamab,2
eyes-wide-shut,adamab,8
women-talking,adamab,7
the-worst-person-in-the-world,adamab,10
boogie-nights,adamab,9
pulp-fiction,adamab,8
glass-onion,adamab,7
marriage-story-2019,adamab,8
indiana-jones-and-the-kingdom-of-the-crystal-skull,adamab,2
the-day-after-tomorrow,adamab,3
see-how-they-run-2022,adamab,7
school-of-rock,adamab,8
shutter-island,adamab,8
a-star-is-born-2018,adamab,8
under-the-skin-2013,adamab,10
dark-phoenix,adamab,2
nightmare-alley-2021,adamab,8
national-treasure,adamab,5
monty-python-and-the-holy-grail,adamab,8
coco-2017,adamab,9
12-years-a-slave,adamab,10
big-hero-6,adamab,6
the-matrix-reloaded,adamab,4
the-unbearable-weight-of-massive-talent,adamab,6
the-talented-mr-ripley,adamab,9
wreck-it-ralph,adamab,6
goodfellas,adamab,10
isle-of-dogs-2018,adamab,8
scream,adamab,10
doctor-strange-in-the-multiverse-of-madness,adamab,4
dead-poets-society,adamab,8
triangle-of-sadness,adamab,9
the-truman-show,adamab,8
west-side-story-2021,adamab,8
star-wars-episode-ii-attack-of-the-clones,adamab,2
pearl-2022,adamab,8
sorry-to-bother-you,adamab,5
soul-2020,adamab,7
dallas-buyers-club,adamab,7
mr-mrs-smith-2005,adamab,5
the-babadook,adamab,9
the-revenant-2015,adamab,6
three-billboards-outside-ebbing-missouri,adamab,8
skyfall,adamab,8
dunkirk-2017,adamab,8
bohemian-rhapsody,adamab,2
your-name,adamab,8
home-alone,adamab,8
the-silence-of-the-lambs,adamab,9
star-wars-the-rise-of-skywalker,adamab,2
titanic-1997,adamab,6
belfast,adamab,5
harry-potter-and-the-order-of-the-phoenix,adamab,6
creed-ii,adamab,6
casino,adamab,8
john-wick-chapter-4,adamab,8
the-lobster,adamab,8
the-exorcist,adamab,10
we-need-to-talk-about-kevin,adamab,10
ready-or-not-2019,adamab,7
baby-driver,adamab,8
heat-1995,adamab,10
past-lives,adamab,9
arrival-2016,adamab,8
the-guilty-2021,adamab,6
moonlight-2016,adamab,10
bullet-train,adamab,6
werewolf-by-night,adamab,6
kong-skull-island,adamab,5
12-angry-men,adamab,8
black-panther,adamab,6
coraline,adamab,6
palm-springs-2020,adamab,7
mean-girls,adamab,7
the-hunger-games-mockingjay-part-1,adamab,5
the-shawshank-redemption,adamab,8
annihilation,adamab,6
the-wolverine,adamab,5
venom-2018,adamab,3
scary-movie-2,adamab,2
juno,adamab,6
the-matrix-revolutions,adamab,3
the-black-phone,adamab,7
crazy-stupid-love,adamab,7
boyhood,adamab,8
theater-camp-2023,adamab,7
rocketman-2019,adamab,6
shrek-2,adamab,4
black-panther-wakanda-forever,adamab,6
cars-2,adamab,2
slumdog-millionaire,adamab,6
casino-royale-2006,adamab,9
toy-story-2,adamab,10
batman-v-superman-dawn-of-justice,adamab,2
brazil,adamab,8
aliens,adamab,8
house-of-gucci,adamab,5
stand-by-me,adamab,8
shrek,adamab,6
deadpool,adamab,6
midsommar,adamab,8
good-time,adamab,8
spider-man-far-from-home,adamab,6
return-of-the-jedi,adamab,6
prey-2022,adamab,8
blade-runner,adamab,10
mission-impossible-ghost-protocol,adamab,7
hot-fuzz,adamab,10
guardians-of-the-galaxy,adamab,8
scott-pilgrim-vs-the-world,adamab,8
x-men-origins-wolverine,adamab,1
superman,adamab,9
reservoir-dogs,adamab,9
harry-potter-and-the-chamber-of-secrets,adamab,6
x-men-the-last-stand,adamab,2
jackie-brown,adamab,9
oceans-eleven-2001,adamab,8
cocaine-bear,adamab,7
apocalypse-now,adamab,9
the-power-of-the-dog,adamab,7
no-country-for-old-men,adamab,8
the-grand-budapest-hotel,adamab,8
before-midnight,adamab,10
no-time-to-die-2021,adamab,6
thor-love-and-thunder,adamab,5
x-2022,adamab,6
beetlejuice,adamab,8
wonder-woman-2017,adamab,7
toy-story-3,adamab,9
once-upon-a-time-in-hollywood,adamab,9
gone-girl,adamab,8
clueless,adamab,8
dr-strangelove-or-how-i-learned-to-stop-worrying-and-love-the-bomb,adamab,8
it-follows,adamab,8
rocky,adamab,8
the-rocky-horror-picture-show,adamab,8
eighth-grade,adamab,9
raging-bull,adamab,9
the-hunger-games,adamab,6
the-queens-gambit,adamab,7
ghostbusters-afterlife,adamab,3
batman-robin,adamab,1
groundhog-day,adamab,9
the-irishman-2019,adamab,8
the-handmaiden,adamab,10
manchester-by-the-sea,adamab,8
mission-impossible-rogue-nation,adamab,8
scream-vi,adamab,7
sicario-2015,adamab,8
black-adam,adamab,2
inception,adamab,8
fantastic-beasts-and-where-to-find-them,adamab,4
monsters-inc,adamab,8
american-psycho,adamab,8
spider-man-no-way-home,adamab,7
hereditary,adamab,8
punch-drunk-love,adamab,8
suspiria,adamab,9
almost-famous,adamab,10
la-la-land,adamab,6
up,adamab,8
furious-7,adamab,5
guardians-of-the-galaxy-vol-3,adamab,8
indiana-jones-and-the-dial-of-destiny,adamab,4
raiders-of-the-lost-ark,adamab,10
the-terminator,adamab,8
catch-me-if-you-can-2002,adamab,8
mission-impossible-iii,adamab,7
ratatouille,adamab,8
x2,adamab,7
blade-runner-2049,adamab,8
pirates-of-the-caribbean-on-stranger-tides,adamab,2
the-hobbit-an-unexpected-journey,adamab,4
candyman,adamab,7
drive-2011,adamab,8
se7en,adamab,10
the-lord-of-the-rings-the-fellowship-of-the-ring,adamab,10
rosemarys-baby,adamab,8
the-flash,adamab,4
the-suicide-squad,adamab,8
wandavision,adamab,8
the-gray-man-2022,adamab,4
snowpiercer,adamab,8
inside-llewyn-davis,adamab,8
pirates-of-the-caribbean-the-curse-of-the-black-pearl,adamab,8
promising-young-woman,adamab,7
harry-potter-and-the-deathly-hallows-part-2,adamab,8
mission-impossible-ii,adamab,5
rrr,adamab,8
john-wick-chapter-3-parabellum,adamab,6
the-northman,adamab,7
magnolia,adamab,10
aftersun,gremlia,9
eternal-sunshine-of-the-spotless-mind,gremlia,9
goodfellas,gremlia,8
parasite-2019,gremlia,10
captain-america-the-winter-soldier,gremlia,6
corpse-bride,gremlia,7
the-fugitive-1993,gremlia,7
sherlock-jr,gremlia,8
the-hobbit-the-battle-of-the-five-armies,gremlia,5
spider-man-far-from-home,gremlia,7
sound-of-metal,gremlia,10
whiplash-2014,gremlia,9
rogue-one-a-star-wars-story,gremlia,8
the-substance,gremlia,8
finding-nemo,gremlia,8
dr-strangelove-or-how-i-learned-to-stop-worrying-and-love-the-bomb,gremlia,8
bottoms,gremlia,7
venom-2018,gremlia,3
mamma-mia-here-we-go-again,gremlia,6
it-2017,gremlia,6
leon-the-professional,gremlia,7
split-2016,gremlia,7
planet-of-the-apes,gremlia,8
casablanca,gremlia,8
scream-vi,gremlia,7
return-of-the-jedi,gremlia,9
a-quiet-place-2018,gremlia,8
licorice-pizza,gremlia,7
oldboy,gremlia,7
trainspotting,gremlia,9
mother-2017,gremlia,6
emilia-perez,gremlia,3
dont-look-up-2021,gremlia,6
incredibles-2,gremlia,7
the-hunger-games-mockingjay-part-1,gremlia,5
justice-league,gremlia,2
spider-man-across-the-spider-verse,gremlia,10
coraline,gremlia,10
nightmare-alley-2021,gremlia,6
rashomon,gremlia,9
one-flew-over-the-cuckoos-nest,gremlia,8
big-hero-6,gremlia,8
shrek,gremlia,8
her,gremlia,8
the-hobbit-an-unexpected-journey,gremlia,6
the-dark-knight,gremlia,10
a-complete-unknown,gremlia,6
perfect-blue,gremlia,10
soul-2020,gremlia,10
whisper-of-the-heart,gremlia,9
spirited-away,gremlia,10
kong-skull-island,gremlia,5
pitch-perfect-2,gremlia,6
drive-my-car,gremlia,10
mickey-17,gremlia,7
the-good-dinosaur,gremlia,7
avengers-infinity-war,gremlia,6
legally-blonde,gremlia,7
monsters-vs-aliens,gremlia,5
wonder-woman-2017,gremlia,6
a-real-pain,gremlia,7
anora,gremlia,8
the-prince-of-egypt,gremlia,8
tar-2022,gremlia,8
nickel-boys,gremlia,9
atomic-blonde,gremlia,7
the-jungle-book,gremlia,8
dallas-buyers-club,gremlia,7
top-gun,gremlia,5
the-suicide-squad,gremlia,9
shoplifters,gremlia,9
district-9,gremlia,7
the-power-of-the-dog,gremlia,10
despicable-me-2,gremlia,5
luca-2021,gremlia,8
doctor-strange-in-the-multiverse-of-madness,gremlia,3
the-wonderful-story-of-henry-sugar,gremlia,8
the-apartment,gremlia,7
the-hunger-games-catching-fire,gremlia,7
do-revenge,gremlia,6
gladiator-ii,gremlia,6
decision-to-leave,gremlia,9
kikis-delivery-service,gremlia,10
argo,gremlia,7
the-hunger-games-mockingjay-part-2,gremlia,5
marriage-story-2019,gremlia,9
transformers,gremlia,5
phantom-thread,gremlia,8
kingdom-of-the-planet-of-the-apes,gremlia,7
full-metal-jacket,gremlia,8
13-going-on-30-3,gremlia,6
ghostbusters,gremlia,7
bodies-bodies-bodies,gremlia,6
indiana-jones-and-the-kingdom-of-the-crystal-skull,gremlia,5
kubo-and-the-two-strings,gremlia,9
rocky,gremlia,9
the-iron-claw-2023,gremlia,8
mean-girls-2024,gremlia,5
spider-man-no-way-home,gremlia,7
everything-everywhere-all-at-once,gremlia,10
the-shining,gremlia,10
how-to-train-your-dragon,gremlia,10
bird-box,gremlia,4
the-lost-daughter-2021,gremlia,8
the-green-knight,gremlia,9
roma-2018,gremlia,10
inside-out-2015,gremlia,8
love-simon,gremlia,6
the-lord-of-the-rings-the-two-towers,gremlia,10
wicked-2024,gremlia,7
the-trial-of-the-chicago-7,gremlia,8
blackkklansman,gremlia,8
raya-and-the-last-dragon,gremlia,6
john-wick,gremlia,8
the-wild-robot,gremlia,8
wonder-woman-1984,gremlia,3
the-twilight-saga-new-moon,gremlia,4
about-time,gremlia,8
gladiator-2000,gremlia,8
